MentionID,Date,SourceID,ThemeID,UserID,Segment,Type,SentimentScore,FrequencyWeight,PhraseText
1859,2024-10-21,2,18,USR_0144,Enterprise PMs,Pain,0.63,22,
1860,2024-04-27,5,12,USR_0351,SMB PMs,Phrase,0.78,2,
1861,2025-11-16,1,15,USR_0273,Mid-market PMs,Pain,0.64,4,
1862,2024-05-28,1,1,USR_0368,Mid-market PMs,Phrase,-0.09,2,
1863,2025-01-01,5,10,USR_0037,Enterprise PMs,Phrase,-0.23,1,
1864,2025-03-29,2,18,USR_0438,Startup PMs,Phrase,0.56,1,
1865,2024-05-14,4,2,USR_0094,SMB PMs,Phrase,-0.58,1,sandbagging gatekeepers
1866,2024-06-09,3,3,USR_0385,Startup PMs,Phrase,-0.97,1,
1867,2024-02-22,5,5,USR_0344,SMB PMs,Phrase,-0.74,7,
1868,2024-10-19,1,14,USR_0449,Enterprise PMs,Phrase,0.5,1,impacting users lives
1869,2024-08-22,5,10,USR_0364,SMB PMs,Dream,0.06,2,
1870,2025-07-07,2,11,USR_0010,Startup PMs,Pain,0.53,4,
1871,2024-07-06,3,10,USR_0051,Mid-market PMs,Dream,-0.74,10,
1872,2025-11-17,4,8,USR_0447,Mid-market PMs,Dream,-0.79,1,
1873,2025-10-01,5,5,USR_0259,SMB PMs,Dream,-0.13,7,
1874,2025-08-13,2,10,USR_0383,SMB PMs,Pain,-0.37,1,
1875,2024-12-17,5,6,USR_0325,Mid-market PMs,Pain,-0.33,15,
1876,2025-09-09,3,2,USR_0194,SMB PMs,Pain,-0.03,1,
1877,2025-08-14,4,6,USR_0442,Mid-market PMs,Pain,-0.48,2,
1878,2024-01-24,3,1,USR_0471,Enterprise PMs,Phrase,-0.44,1,CEO without power
1879,2025-01-18,4,4,USR_0268,Startup PMs,Pain,-0.18,1,
1880,2025-01-26,2,17,USR_0058,Enterprise PMs,Dream,0.93,1,not psychic
1881,2025-01-13,2,7,USR_0223,Enterprise PMs,Dream,-0.35,3,
1882,2025-12-19,5,8,USR_0342,SMB PMs,Pain,-0.51,1,sandbagging gatekeepers
1883,2024-12-10,1,14,USR_0462,SMB PMs,Dream,0.77,1,impacting users lives
1884,2024-03-13,4,10,USR_0243,Mid-market PMs,Phrase,-0.12,12,C suite idiots
1885,2024-04-27,4,15,USR_0122,Mid-market PMs,Phrase,0.12,4,
1886,2024-06-07,3,5,USR_0122,Mid-market PMs,Dream,-0.67,1,
1887,2025-04-04,3,8,USR_0090,SMB PMs,Phrase,-0.22,10,not psychic
1888,2024-06-28,4,17,USR_0320,Enterprise PMs,Pain,0.55,2,
1889,2025-12-20,4,5,USR_0331,Enterprise PMs,Dream,-0.82,12,
1890,2024-12-04,4,5,USR_0204,Mid-market PMs,Phrase,-0.59,1,
1891,2025-12-16,1,18,USR_0222,SMB PMs,Dream,0.3,2,
1892,2025-01-19,2,10,USR_0190,Enterprise PMs,Phrase,-0.12,1,
1893,2025-08-29,1,12,USR_0477,Enterprise PMs,Dream,0.43,1,CEO without power
1894,2025-11-10,4,3,USR_0073,Enterprise PMs,Dream,-0.84,15,not psychic
1895,2024-08-11,4,10,USR_0284,Enterprise PMs,Pain,-0.46,2,
1896,2024-01-14,5,6,USR_0416,SMB PMs,Phrase,-0.78,1,boulder uphill
1897,2024-08-12,3,3,USR_0283,Enterprise PMs,Dream,-0.54,8,impacting users lives
1898,2025-06-30,5,9,USR_0094,SMB PMs,Dream,-0.37,9,slow down to speed up
1899,2024-03-22,5,16,USR_0491,SMB PMs,Phrase,0.49,1,
1900,2025-06-19,2,5,USR_0181,Enterprise PMs,Phrase,0.16,4,C suite idiots
1901,2025-08-12,4,14,USR_0385,Startup PMs,Phrase,0.71,2,
1902,2025-04-08,4,4,USR_0424,SMB PMs,Phrase,-0.53,3,
1903,2025-03-15,3,14,USR_0156,Enterprise PMs,Pain,0.37,7,
1904,2024-09-03,1,2,USR_0329,SMB PMs,Dream,-0.63,6,
1905,2024-10-07,5,13,USR_0182,Enterprise PMs,Phrase,0.34,1,slow down to speed up
1906,2025-11-22,4,15,USR_0191,Enterprise PMs,Dream,0.65,4,
1907,2025-08-29,1,10,USR_0288,SMB PMs,Dream,-0.34,9,
1908,2024-02-07,1,4,USR_0308,Enterprise PMs,Dream,-0.76,1,
1909,2025-03-22,4,14,USR_0210,Enterprise PMs,Pain,0.91,1,
1910,2025-06-11,5,18,USR_0102,SMB PMs,Phrase,0.78,3,
1911,2024-05-14,4,8,USR_0269,Enterprise PMs,Dream,-0.2,8,
1912,2025-06-19,4,4,USR_0454,Mid-market PMs,Phrase,-0.38,7,
1913,2024-07-19,3,12,USR_0052,Startup PMs,Phrase,0.19,1,slow down to speed up
1914,2025-02-02,5,1,USR_0477,Enterprise PMs,Pain,-0.33,1,
1915,2024-08-30,5,6,USR_0379,Startup PMs,Dream,-0.62,1,
1916,2025-04-01,2,13,USR_0328,SMB PMs,Pain,0.44,3,
1917,2025-07-21,5,3,USR_0309,Startup PMs,Dream,-0.68,1,slow down to speed up
1918,2024-09-23,3,15,USR_0075,Startup PMs,Dream,0.72,1,slow down to speed up
1919,2024-03-03,2,8,USR_0063,Startup PMs,Pain,-0.31,14,CEO without power
1920,2025-08-09,3,11,USR_0049,SMB PMs,Dream,0.87,1,impacting users lives
1921,2024-02-15,4,13,USR_0014,Enterprise PMs,Phrase,0.5,5,
1922,2024-04-26,4,16,USR_0457,Enterprise PMs,Phrase,0.33,4,
1923,2024-06-07,4,16,USR_0174,Enterprise PMs,Dream,0.69,3,C suite idiots
1924,2025-10-23,4,13,USR_0132,Enterprise PMs,Phrase,0.67,1,
1925,2025-04-22,2,7,USR_0379,Startup PMs,Phrase,-0.64,15,
1926,2024-02-11,2,9,USR_0319,Enterprise PMs,Pain,0.06,12,
1927,2025-10-03,2,13,USR_0075,Startup PMs,Dream,0.64,4,sandbagging gatekeepers
1928,2025-07-26,1,17,USR_0362,SMB PMs,Dream,0.25,1,
1929,2024-11-21,5,11,USR_0379,Startup PMs,Dream,0.56,6,boulder uphill
1930,2025-07-13,3,4,USR_0172,Enterprise PMs,Phrase,-0.21,5,
1931,2024-03-26,3,9,USR_0011,Enterprise PMs,Dream,-1.0,4,not psychic
1932,2025-03-22,1,17,USR_0335,Enterprise PMs,Dream,0.12,2,
1933,2025-07-25,5,4,USR_0093,Startup PMs,Dream,-0.47,5,
1934,2024-04-22,3,8,USR_0437,Enterprise PMs,Pain,-0.74,10,
1935,2025-10-13,3,11,USR_0266,Startup PMs,Pain,0.36,9,impacting users lives
1936,2025-03-07,2,6,USR_0103,Enterprise PMs,Dream,0.06,5,
1937,2025-03-01,1,1,USR_0313,Enterprise PMs,Pain,-0.57,6,
1938,2024-06-11,5,17,USR_0389,Startup PMs,Pain,0.23,2,
1939,2025-06-23,1,13,USR_0090,SMB PMs,Pain,0.21,1,
1940,2024-09-21,3,2,USR_0348,Enterprise PMs,Phrase,-0.57,8,
1941,2025-08-04,4,18,USR_0319,Enterprise PMs,Phrase,0.26,5,not psychic
1942,2025-05-31,1,2,USR_0150,Enterprise PMs,Dream,-0.06,2,
1943,2025-06-01,5,1,USR_0053,Mid-market PMs,Dream,-0.18,1,
1944,2025-07-26,5,12,USR_0221,Startup PMs,Dream,0.06,1,not psychic
1945,2024-11-01,3,14,USR_0469,Enterprise PMs,Dream,0.72,4,C suite idiots
1946,2024-12-18,3,12,USR_0427,SMB PMs,Phrase,0.49,1,
1947,2025-09-03,1,8,USR_0389,Startup PMs,Phrase,-0.45,2,
1948,2025-09-17,3,10,USR_0167,Enterprise PMs,Phrase,-0.2,25,
1949,2025-06-24,3,14,USR_0034,Mid-market PMs,Dream,0.69,1,
1950,2025-09-19,5,11,USR_0357,Enterprise PMs,Phrase,0.57,4,
1951,2024-12-22,1,16,USR_0253,Mid-market PMs,Phrase,1.0,1,impacting users lives
1952,2025-09-19,5,18,USR_0495,SMB PMs,Phrase,0.71,3,
1953,2025-07-19,5,11,USR_0267,Startup PMs,Dream,0.61,2,
1954,2025-05-20,2,3,USR_0461,Enterprise PMs,Dream,-0.19,1,
1955,2024-04-10,3,16,USR_0193,Mid-market PMs,Pain,0.53,2,boulder uphill
1956,2024-08-21,4,11,USR_0417,Enterprise PMs,Phrase,0.54,1,
1957,2025-09-28,5,1,USR_0435,Enterprise PMs,Pain,-0.01,2,
1958,2025-04-17,4,6,USR_0446,Mid-market PMs,Dream,-0.71,12,sandbagging gatekeepers
1959,2025-11-01,4,15,USR_0182,Enterprise PMs,Dream,0.38,5,
1960,2024-03-25,2,4,USR_0107,SMB PMs,Dream,-0.48,5,
1961,2025-07-18,1,5,USR_0362,SMB PMs,Phrase,-0.1,15,CEO without power
1962,2025-12-11,5,5,USR_0388,Enterprise PMs,Dream,-0.69,5,sandbagging gatekeepers
1963,2025-04-20,3,1,USR_0327,SMB PMs,Dream,-0.72,2,impacting users lives
1964,2024-04-08,4,6,USR_0259,SMB PMs,Pain,-0.24,1,
1965,2024-10-18,3,17,USR_0056,Mid-market PMs,Dream,1.0,1,
1966,2024-06-26,3,4,USR_0358,SMB PMs,Pain,-0.39,7,
1967,2025-01-28,2,9,USR_0074,Startup PMs,Dream,-0.61,1,
1968,2025-06-21,3,7,USR_0193,Mid-market PMs,Dream,-0.28,4,
1969,2025-04-02,2,14,USR_0004,SMB PMs,Phrase,0.47,2,
1970,2025-04-30,3,7,USR_0377,Startup PMs,Dream,-0.45,21,impacting users lives
1971,2025-11-28,1,13,USR_0372,Enterprise PMs,Dream,0.35,1,
1972,2025-12-09,4,15,USR_0437,Enterprise PMs,Phrase,0.73,2,C suite idiots
1973,2025-08-01,5,4,USR_0052,Startup PMs,Dream,-0.6,3,not psychic
1974,2025-09-20,2,16,USR_0012,Mid-market PMs,Pain,0.59,1,
1975,2025-07-13,4,16,USR_0209,Enterprise PMs,Phrase,0.85,3,
1976,2024-08-16,3,10,USR_0333,Enterprise PMs,Phrase,-0.22,11,
1977,2025-03-13,5,2,USR_0266,Startup PMs,Dream,-0.74,1,
1978,2025-04-09,5,1,USR_0182,Enterprise PMs,Phrase,-0.22,7,
1979,2025-06-04,1,17,USR_0283,Enterprise PMs,Dream,0.34,5,not psychic
1980,2025-09-21,3,18,USR_0461,Enterprise PMs,Pain,0.14,1,
1981,2024-01-23,2,15,USR_0010,Startup PMs,Dream,0.64,3,sandbagging gatekeepers
1982,2025-09-22,4,10,USR_0482,Startup PMs,Dream,-0.68,1,impacting users lives
1983,2024-06-03,2,10,USR_0459,Enterprise PMs,Pain,-0.55,8,
1984,2024-05-19,4,18,USR_0142,Enterprise PMs,Phrase,0.95,1,C suite idiots
1985,2025-09-09,2,5,USR_0008,Mid-market PMs,Phrase,-0.55,2,
1986,2025-09-26,1,8,USR_0064,Enterprise PMs,Pain,-0.65,6,CEO without power
1987,2024-10-11,1,16,USR_0154,SMB PMs,Dream,0.39,5,
1988,2024-09-07,4,18,USR_0452,SMB PMs,Phrase,1.0,1,
1989,2025-11-16,2,7,USR_0152,Enterprise PMs,Pain,-0.64,1,boulder uphill
1990,2024-11-11,3,7,USR_0188,SMB PMs,Pain,-0.36,1,
1991,2024-07-25,5,12,USR_0209,Enterprise PMs,Pain,0.79,4,
1992,2024-01-30,4,14,USR_0227,Mid-market PMs,Phrase,0.64,2,
1993,2025-08-05,4,8,USR_0441,Enterprise PMs,Dream,-0.72,5,
1994,2024-03-27,5,7,USR_0104,SMB PMs,Phrase,-0.4,10,CEO without power
1995,2025-02-26,3,11,USR_0118,Enterprise PMs,Dream,0.59,4,
1996,2024-04-02,4,12,USR_0397,Mid-market PMs,Phrase,0.81,3,
1997,2025-01-30,2,6,USR_0300,Enterprise PMs,Dream,-0.14,8,
1998,2025-04-27,4,5,USR_0480,SMB PMs,Dream,-0.47,1,boulder uphill
1999,2025-09-23,2,15,USR_0106,Enterprise PMs,Phrase,0.96,3,
2000,2024-03-18,2,17,USR_0326,Startup PMs,Phrase,0.52,1,
2001,2025-09-05,4,3,USR_0414,SMB PMs,Phrase,-0.21,1,
2002,2024-05-15,2,17,USR_0172,Enterprise PMs,Pain,0.22,1,not psychic
2003,2024-12-08,5,8,USR_0130,SMB PMs,Phrase,-0.8,5,
2004,2024-04-26,4,7,USR_0151,Mid-market PMs,Dream,-0.73,5,
2005,2024-09-12,4,6,USR_0352,Mid-market PMs,Dream,0.0,7,CEO without power
2006,2024-08-06,1,8,USR_0293,Startup PMs,Pain,-0.67,4,
2007,2024-06-14,5,14,USR_0180,Enterprise PMs,Dream,0.72,3,impacting users lives
2008,2025-10-19,5,12,USR_0286,Enterprise PMs,Dream,0.5,4,
2009,2025-09-12,5,18,USR_0185,Enterprise PMs,Pain,1.0,12,
2010,2025-05-19,1,18,USR_0378,Enterprise PMs,Pain,0.49,2,
2011,2025-10-10,5,11,USR_0478,SMB PMs,Phrase,0.74,1,
2012,2025-07-10,5,8,USR_0492,SMB PMs,Pain,-0.2,6,
2013,2024-08-22,4,4,USR_0238,Enterprise PMs,Phrase,-0.26,1,
2014,2025-08-10,3,16,USR_0083,Enterprise PMs,Phrase,0.42,4,
2015,2024-10-23,1,15,USR_0065,Enterprise PMs,Phrase,0.79,1,
2016,2025-08-21,5,2,USR_0431,Enterprise PMs,Phrase,-0.48,4,CEO without power
2017,2025-09-13,2,6,USR_0265,Mid-market PMs,Dream,-0.58,4,
2018,2024-12-15,5,7,USR_0171,Startup PMs,Dream,-0.48,7,
2019,2024-12-18,3,15,USR_0021,SMB PMs,Phrase,1.0,7,not psychic
2020,2025-03-13,5,9,USR_0189,SMB PMs,Phrase,-0.2,1,
2021,2025-05-31,1,15,USR_0441,Enterprise PMs,Pain,0.62,3,not psychic
2022,2025-10-09,3,14,USR_0413,Mid-market PMs,Phrase,1.0,1,
2023,2025-05-28,1,15,USR_0055,SMB PMs,Dream,0.84,1,
2024,2024-01-14,5,8,USR_0360,SMB PMs,Dream,-0.61,3,
2025,2025-06-17,2,7,USR_0450,Enterprise PMs,Pain,-0.48,5,slow down to speed up
2026,2025-03-11,4,4,USR_0256,SMB PMs,Phrase,-0.08,2,
2027,2024-01-17,3,17,USR_0342,SMB PMs,Dream,0.99,2,boulder uphill
2028,2024-06-25,3,18,USR_0357,Enterprise PMs,Phrase,0.5,1,boulder uphill
2029,2024-04-05,1,9,USR_0381,Enterprise PMs,Dream,-0.18,7,
2030,2024-04-14,2,13,USR_0069,Enterprise PMs,Phrase,0.29,1,sandbagging gatekeepers
2031,2024-09-28,3,2,USR_0409,Mid-market PMs,Pain,-0.22,6,boulder uphill
2032,2025-07-21,5,18,USR_0489,Mid-market PMs,Phrase,0.76,3,boulder uphill
2033,2024-05-01,4,5,USR_0266,Startup PMs,Phrase,-0.01,1,not psychic
2034,2024-02-04,1,7,USR_0375,Enterprise PMs,Dream,-0.36,1,sandbagging gatekeepers
2035,2025-06-28,5,5,USR_0212,Startup PMs,Dream,-0.34,1,not psychic
2036,2024-02-07,3,9,USR_0165,Enterprise PMs,Dream,-0.52,4,
2037,2025-11-09,2,7,USR_0184,Mid-market PMs,Dream,-0.5,1,impacting users lives
2038,2024-06-08,1,14,USR_0017,Enterprise PMs,Pain,0.33,1,
2039,2024-03-15,5,12,USR_0335,Enterprise PMs,Dream,0.37,1,
2040,2024-02-01,3,4,USR_0354,Enterprise PMs,Dream,-0.13,5,
2041,2024-12-27,4,16,USR_0169,Enterprise PMs,Phrase,0.58,1,
2042,2024-08-28,5,14,USR_0273,Mid-market PMs,Pain,0.68,1,
2043,2024-03-22,2,12,USR_0174,Enterprise PMs,Phrase,0.93,1,
2044,2024-12-08,4,14,USR_0252,Enterprise PMs,Phrase,1.0,2,
2045,2025-10-03,3,9,USR_0169,Enterprise PMs,Phrase,-0.56,4,
2046,2024-10-28,2,17,USR_0306,Mid-market PMs,Dream,0.53,3,
2047,2024-07-30,3,3,USR_0076,Startup PMs,Pain,-0.46,3,
2048,2024-11-22,2,2,USR_0222,SMB PMs,Pain,-0.21,2,
2049,2024-04-28,5,18,USR_0117,Startup PMs,Phrase,0.31,1,
2050,2024-08-08,2,6,USR_0259,SMB PMs,Pain,-0.49,2,
2051,2024-11-24,4,18,USR_0378,Enterprise PMs,Dream,0.82,3,
2052,2024-07-28,2,12,USR_0043,Enterprise PMs,Dream,0.72,6,
2053,2025-12-06,4,5,USR_0083,Enterprise PMs,Pain,-0.55,1,
2054,2025-08-01,5,8,USR_0100,Enterprise PMs,Dream,-0.34,2,
2055,2024-03-16,2,1,USR_0299,SMB PMs,Dream,-0.68,2,
2056,2024-06-19,5,10,USR_0032,Enterprise PMs,Phrase,-0.06,2,
2057,2024-02-04,2,14,USR_0025,SMB PMs,Phrase,0.33,1,
2058,2024-08-04,2,17,USR_0218,Startup PMs,Pain,0.27,3,
2059,2025-05-12,2,4,USR_0148,SMB PMs,Pain,-0.44,3,
2060,2024-12-26,2,16,USR_0356,SMB PMs,Pain,0.42,1,
2061,2025-01-05,3,4,USR_0305,Startup PMs,Pain,0.08,4,
2062,2025-04-25,4,15,USR_0197,Startup PMs,Dream,0.55,2,
2063,2025-09-02,5,16,USR_0022,Enterprise PMs,Phrase,0.47,4,
2064,2024-06-26,3,14,USR_0044,Mid-market PMs,Dream,0.25,1,
2065,2024-04-09,2,15,USR_0418,Enterprise PMs,Pain,0.89,1,
2066,2025-02-08,4,5,USR_0381,Enterprise PMs,Dream,-0.19,1,impacting users lives
2067,2025-07-18,4,10,USR_0415,SMB PMs,Dream,-0.48,1,
2068,2025-12-23,5,3,USR_0012,Mid-market PMs,Phrase,-0.38,1,
2069,2025-05-30,1,16,USR_0013,Startup PMs,Pain,0.11,4,
2070,2024-06-05,1,11,USR_0021,SMB PMs,Dream,0.5,1,
2071,2025-07-27,1,8,USR_0409,Mid-market PMs,Phrase,-0.07,2,sandbagging gatekeepers
2072,2024-03-13,5,18,USR_0478,SMB PMs,Pain,0.11,1,boulder uphill
2073,2024-01-24,5,1,USR_0416,SMB PMs,Dream,0.05,2,
2074,2024-09-06,2,6,USR_0339,SMB PMs,Pain,-0.48,12,
2075,2024-05-25,3,13,USR_0088,SMB PMs,Dream,0.63,1,
2076,2024-08-24,3,6,USR_0034,Mid-market PMs,Phrase,-0.21,6,
2077,2024-08-02,2,18,USR_0210,Enterprise PMs,Phrase,0.68,3,
2078,2024-02-22,4,16,USR_0310,Enterprise PMs,Pain,1.0,7,
2079,2025-02-25,4,3,USR_0427,SMB PMs,Dream,-0.24,5,
2080,2025-02-24,1,14,USR_0334,Enterprise PMs,Phrase,0.77,2,
2081,2024-05-21,4,17,USR_0416,SMB PMs,Phrase,0.14,4,
2082,2025-04-17,3,11,USR_0108,Startup PMs,Dream,0.95,11,
2083,2024-07-07,2,9,USR_0109,Enterprise PMs,Pain,-0.49,2,CEO without power
2084,2024-07-27,5,17,USR_0098,SMB PMs,Pain,0.16,7,
2085,2025-12-28,3,3,USR_0368,Mid-market PMs,Pain,-0.32,2,
2086,2024-03-25,4,9,USR_0077,Startup PMs,Pain,-0.71,7,C suite idiots
2087,2024-04-14,1,16,USR_0474,Mid-market PMs,Dream,0.32,3,
2088,2025-03-11,1,12,USR_0188,SMB PMs,Dream,0.56,1,slow down to speed up
2089,2025-03-17,4,7,USR_0294,Enterprise PMs,Pain,-0.33,37,slow down to speed up
2090,2025-01-25,5,11,USR_0247,SMB PMs,Phrase,0.35,1,boulder uphill
2091,2025-12-27,3,10,USR_0144,Enterprise PMs,Dream,-0.05,1,boulder uphill
2092,2025-01-22,3,14,USR_0267,Startup PMs,Phrase,0.72,7,CEO without power
2093,2024-10-28,2,1,USR_0358,SMB PMs,Phrase,-0.37,8,
2094,2024-06-20,4,5,USR_0449,Enterprise PMs,Phrase,-0.6,21,
2095,2024-10-18,4,12,USR_0175,SMB PMs,Dream,0.66,1,
2096,2024-08-14,4,3,USR_0353,Startup PMs,Dream,-0.25,1,
2097,2024-01-29,5,13,USR_0438,Startup PMs,Dream,0.43,1,
2098,2024-09-06,3,3,USR_0031,SMB PMs,Dream,-0.58,2,
2099,2024-03-10,1,11,USR_0289,Enterprise PMs,Phrase,0.83,1,slow down to speed up
2100,2025-10-23,4,12,USR_0406,Mid-market PMs,Phrase,0.68,1,boulder uphill
2101,2025-03-21,5,8,USR_0393,Enterprise PMs,Pain,-0.18,5,
2102,2025-04-09,3,4,USR_0093,Startup PMs,Dream,-0.29,1,
2103,2024-01-19,4,13,USR_0465,Mid-market PMs,Phrase,0.66,1,boulder uphill
2104,2024-09-13,3,1,USR_0271,Startup PMs,Pain,-0.37,5,C suite idiots
2105,2024-06-07,2,13,USR_0420,Startup PMs,Dream,0.9,1,impacting users lives
2106,2025-04-10,1,10,USR_0489,Mid-market PMs,Pain,-0.3,3,
2107,2024-03-09,5,15,USR_0456,SMB PMs,Pain,0.77,5,
2108,2024-08-30,4,10,USR_0140,Mid-market PMs,Phrase,-0.67,1,
2109,2024-07-26,1,7,USR_0008,Mid-market PMs,Phrase,-0.27,1,
2110,2025-02-16,4,8,USR_0101,Enterprise PMs,Phrase,-0.57,1,
2111,2025-10-23,5,3,USR_0283,Enterprise PMs,Pain,-0.43,5,
2112,2024-03-04,5,3,USR_0293,Startup PMs,Phrase,-0.76,1,
2113,2025-04-25,4,16,USR_0414,SMB PMs,Pain,0.96,1,
2114,2024-05-21,5,18,USR_0068,Startup PMs,Dream,0.34,1,C suite idiots
2115,2025-05-13,4,13,USR_0358,SMB PMs,Phrase,1.0,2,slow down to speed up
2116,2025-01-05,5,6,USR_0230,SMB PMs,Dream,-0.14,1,
2117,2024-10-16,1,7,USR_0480,SMB PMs,Phrase,-0.15,1,
2118,2024-03-16,2,17,USR_0347,SMB PMs,Dream,0.76,1,
2119,2024-11-27,1,6,USR_0320,Enterprise PMs,Pain,-0.44,1,
2120,2025-12-11,1,14,USR_0444,Enterprise PMs,Phrase,0.37,2,CEO without power
2121,2024-04-08,1,3,USR_0230,SMB PMs,Phrase,-0.35,1,not psychic
2122,2024-11-18,5,16,USR_0426,SMB PMs,Dream,0.64,5,
2123,2024-01-17,4,7,USR_0299,SMB PMs,Phrase,-0.35,4,
2124,2025-12-19,4,10,USR_0011,Enterprise PMs,Phrase,-0.24,9,
2125,2024-06-29,5,1,USR_0083,Enterprise PMs,Phrase,-0.53,2,CEO without power
2126,2024-03-29,3,15,USR_0433,SMB PMs,Phrase,0.48,1,
2127,2025-03-03,4,15,USR_0085,Enterprise PMs,Pain,0.84,3,CEO without power
2128,2025-02-02,5,11,USR_0354,Enterprise PMs,Phrase,0.66,1,
2129,2025-10-28,5,9,USR_0455,Enterprise PMs,Dream,-0.6,4,
2130,2025-10-26,2,13,USR_0226,Enterprise PMs,Phrase,0.59,3,
2131,2025-04-01,2,8,USR_0123,Enterprise PMs,Dream,-0.26,9,
2132,2024-10-25,4,14,USR_0142,Enterprise PMs,Dream,0.83,1,
2133,2025-10-27,3,3,USR_0323,Startup PMs,Dream,-0.68,1,
2134,2025-06-27,2,2,USR_0394,Startup PMs,Dream,-0.36,10,
2135,2025-06-09,4,7,USR_0041,Enterprise PMs,Phrase,-0.42,8,
2136,2024-01-17,4,12,USR_0182,Enterprise PMs,Pain,0.59,10,
2137,2024-08-24,5,18,USR_0223,Enterprise PMs,Phrase,0.66,1,
2138,2025-05-16,4,9,USR_0352,Mid-market PMs,Pain,-0.58,4,
2139,2024-12-20,2,5,USR_0080,Enterprise PMs,Dream,-0.19,1,
2140,2024-05-12,5,15,USR_0313,Enterprise PMs,Dream,0.67,4,
2141,2024-09-12,3,15,USR_0227,Mid-market PMs,Dream,0.54,4,
2142,2024-02-21,5,3,USR_0239,SMB PMs,Phrase,-0.08,1,
2143,2025-06-26,2,14,USR_0366,Enterprise PMs,Pain,0.32,1,
2144,2024-05-09,4,5,USR_0189,SMB PMs,Dream,-0.28,4,
2145,2024-07-12,4,9,USR_0407,Enterprise PMs,Phrase,-0.45,40,
2146,2025-07-04,2,17,USR_0301,Enterprise PMs,Phrase,0.5,1,
2147,2025-06-21,4,7,USR_0035,Mid-market PMs,Dream,-0.72,3,
2148,2024-06-15,4,9,USR_0234,SMB PMs,Dream,-0.02,2,
2149,2024-11-17,2,7,USR_0411,Enterprise PMs,Pain,-0.3,7,CEO without power
2150,2024-07-01,4,8,USR_0433,SMB PMs,Pain,-0.26,1,C suite idiots
2151,2024-02-07,4,10,USR_0086,Enterprise PMs,Pain,-0.26,4,
2152,2024-06-16,2,18,USR_0156,Enterprise PMs,Phrase,0.76,1,
2153,2024-02-02,3,1,USR_0289,Enterprise PMs,Dream,-0.83,5,
2154,2024-09-22,5,11,USR_0016,Enterprise PMs,Dream,1.0,4,
2155,2024-02-18,1,15,USR_0167,Enterprise PMs,Dream,0.72,3,
2156,2025-09-18,4,14,USR_0083,Enterprise PMs,Dream,0.25,1,
2157,2024-04-06,4,6,USR_0026,Startup PMs,Pain,-0.55,11,
2158,2024-11-11,5,12,USR_0499,Mid-market PMs,Phrase,0.7,2,
2159,2024-08-06,2,7,USR_0272,Startup PMs,Pain,-0.19,13,
2160,2025-08-05,1,18,USR_0493,Enterprise PMs,Pain,0.66,10,
2161,2024-11-29,5,16,USR_0375,Enterprise PMs,Phrase,0.37,1,sandbagging gatekeepers
2162,2025-07-25,4,18,USR_0160,Startup PMs,Phrase,0.61,2,
2163,2025-07-05,4,9,USR_0351,SMB PMs,Dream,-0.63,1,
2164,2024-07-29,3,4,USR_0396,Mid-market PMs,Phrase,-0.36,12,slow down to speed up
2165,2025-09-28,3,1,USR_0112,Enterprise PMs,Phrase,-0.64,5,slow down to speed up
2166,2025-03-26,5,7,USR_0166,Startup PMs,Pain,0.18,1,
2167,2025-06-16,3,12,USR_0073,Enterprise PMs,Pain,0.48,1,
2168,2024-04-27,2,5,USR_0169,Enterprise PMs,Pain,-0.74,5,CEO without power
2169,2025-02-28,5,4,USR_0205,SMB PMs,Dream,-0.39,18,
2170,2024-11-17,4,11,USR_0296,SMB PMs,Pain,0.39,9,C suite idiots
2171,2025-05-13,2,15,USR_0168,Enterprise PMs,Pain,0.82,3,sandbagging gatekeepers
2172,2024-05-01,1,4,USR_0293,Startup PMs,Phrase,-0.25,6,
2173,2024-09-19,3,18,USR_0294,Enterprise PMs,Phrase,0.53,1,
2174,2024-01-25,4,3,USR_0418,Enterprise PMs,Dream,-0.49,2,C suite idiots
2175,2025-07-17,1,10,USR_0321,SMB PMs,Pain,-0.15,10,
2176,2025-09-24,1,4,USR_0030,Enterprise PMs,Phrase,-0.36,10,
2177,2025-02-08,3,1,USR_0422,Startup PMs,Phrase,-0.01,1,
2178,2024-09-02,2,14,USR_0178,Enterprise PMs,Phrase,0.92,1,
2179,2025-03-29,2,10,USR_0377,Startup PMs,Dream,-0.32,1,
2180,2024-09-05,2,5,USR_0253,Mid-market PMs,Dream,-0.33,28,
2181,2024-01-28,4,10,USR_0475,SMB PMs,Pain,-0.67,8,
2182,2025-07-12,4,10,USR_0279,Startup PMs,Phrase,0.02,1,
2183,2025-05-12,1,7,USR_0194,SMB PMs,Dream,-0.73,2,
2184,2025-05-06,4,16,USR_0189,SMB PMs,Dream,0.77,2,sandbagging gatekeepers
2185,2025-11-03,5,16,USR_0078,Enterprise PMs,Phrase,0.76,6,
2186,2025-03-10,5,15,USR_0106,Enterprise PMs,Phrase,0.48,1,
2187,2025-01-10,1,1,USR_0108,Startup PMs,Dream,-0.36,10,
2188,2024-02-23,4,9,USR_0333,Enterprise PMs,Dream,-0.56,1,
2189,2025-03-16,4,14,USR_0308,Enterprise PMs,Phrase,0.81,2,C suite idiots
2190,2025-02-26,4,12,USR_0148,SMB PMs,Phrase,-0.22,1,
2191,2025-05-04,3,3,USR_0241,Mid-market PMs,Dream,-0.11,1,impacting users lives
